RegionID,State,City,Lat,Lng,Year,Month,Price
395053, UT,Salt Lake City,40.7607793,-111.8910474,2014,12,1122
395031, NY,Rochester,43.15657789999999,-77.6088465,2014,12,974
394640, MI,Grand Rapids,42.9633599,-85.6680863,2014,12,924
395167, AZ,Tucson,32.2226066,-110.9747108,2014,12,972
753924, HI,Urban Honolulu,21.2765308,-157.8257819,2014,12,1899
395169, OK,Tulsa,36.1539816,-95.99277500000001,2014,12,1014
394619, CA,Fresno,36.7377981,-119.7871247,2014,12,1170
395238, MA,Worcester,42.2625932,-71.8022934,2014,12,1090
394415, CT,Stamford,41.0534302,-73.5387341,2014,12,1893
394312, NM,Albuquerque,35.0843859,-106.650422,2014,12,1003
394308, NY,Albany,42.6525793,-73.7562317,2014,12,1097
394938, NE,Omaha,41.2565369,-95.9345034,2014,12,1026
394908, CT,New Haven,41.308274,-72.9278835,2014,12,1266
394357, CA,Bakersfield,35.3732921,-119.0187125,2014,12,1060
394753, TN,Knoxville,35.9606384,-83.9207392,2014,12,1067
394653, SC,Greenville,34.85261759999999,-82.3940104,2014,12,1036
394952, CA,Ventura,34.2804923,-119.2945199,2014,12,2186
394318, PA,Allentown,40.6022939,-75.4714098,2014,12,1184
394561, TX,El Paso,31.7618778,-106.4850217,2014,12,1033
394367, LA,Baton Rouge,30.4514677,-91.18714659999999,2014,12,1110
394521, OH,Dayton,39.7589478,-84.1916069,2014,12,831
394486, SC,Columbia,34.0007104,-81.0348144,2014,12,987
394648, NC,Greensboro,36.0726354,-79.7919754,2014,12,1025
394304, OH,Akron,41.0814447,-81.51900529999999,2014,12,785
753906, FL,North Port-Sarasota-Bradenton,27.3959334,-82.5185837,2014,12,1496
394798, AR,Little Rock,34.7464809,-92.28959479999999,2014,12,835
395134, CA,Stockton,37.9577016,-121.2907796,2014,12,1421
394457, SC,Charleston,32.7764749,-79.93105120000001,2014,12,1256
395143, NY,Syracuse,43.0481221,-76.14742439999999,2014,12,902
394484, CO,Colorado Springs,38.8338816,-104.8213634,2014,12,1130
395235, NC,Winston-Salem,36.09985959999999,-80.244216,2014,12,1025
395224, KS,Wichita,37.68717609999999,-97.33005299999999,2014,12,777
395115, MA,Springfield,42.1014831,-72.589811,2014,12,1177
394440, FL,Fort Myers,26.640628,-81.8723084,2014,12,1266
394399, ID,Boise City,43.6150186,-116.2023137,2014,12,935
395160, OH,Toledo,41.6528052,-83.5378674,2014,12,784
394816, WI,Madison,43.0730517,-89.4012302,2014,12,1139
394766, FL,Lakeland,28.0394654,-81.9498042,2014,12,1077
394931, UT,Ogden,41.223,-111.9738304,2014,12,1000
394528, FL,Daytona Beach,29.2108147,-81.0228331,2014,12,1060
394531, IA,Des Moines,41.5868353,-93.6249593,2014,12,1075
394711, MS,Jackson,32.2987573,-90.1848103,2014,12,1180
395245, OH,Youngstown,41.0997803,-80.6495194,2014,12,622
394352, GA,Augusta,33.4734978,-82.0105148,2014,12,960
395075, PA,Scranton,41.408969,-75.66241219999999,2014,12,735
394666, PA,Harrisburg,40.2731911,-76.8867008,2014,12,998
394957, FL,Melbourne,28.0836269,-80.60810889999999,2014,12,1056
394460, TN,Chattanooga,35.0456297,-85.3096801,2014,12,1021
395113, WA,Spokane,47.6587802,-117.4260465,2014,12,961
395006, UT,Provo,40.2338438,-111.6585337,2014,12,1044
394549, NC,Durham,35.9940329,-78.898619,2014,12,1174
394995, FL,Port St. Lucie,27.2730492,-80.3582261,2014,12,1279
394602, CO,Fort Collins,40.5852602,-105.084423,2014,12,1329
394405, CO,Boulder,40.0149856,-105.2705456,2014,12,1634
394645, CO,Greeley,40.4233142,-104.7091322,2014,12,1301
394623, GA,Gainesville,34.2978794,-83.8240663,2014,12,1019
102001,,United States,37.09024,-95.712891,2015,01,1458
394913, NY,New York,40.7127753,-74.0059728,2015,01,2518
753899, CA,Los Angeles-Long Beach-Anaheim,34.0522166,-118.2436619,2015,01,2024
394463, IL,Chicago,41.8781136,-87.6297982,2015,01,1573
394514, TX,Dallas-Fort Worth,32.7078751,-96.9209135,2015,01,1285
394974, PA,Philadelphia,39.9525839,-75.1652215,2015,01,1389
394692, TX,Houston,29.7604267,-95.3698028,2015,01,1362
395209, DC,Washington,38.9071923,-77.0368707,2015,01,1932
394856, FL,Miami-Fort Lauderdale,26.3013917,-80.6326916,2015,01,1654
394347, GA,Atlanta,33.7489954,-84.3879824,2015,01,1194
394404, MA,Boston,42.3600825,-71.0588801,2015,01,2091
395057, CA,San Francisco,37.7749295,-122.4194155,2015,01,2625
394532, MI,Detroit,42.331427,-83.0457538,2015,01,1078
395025, CA,Riverside,33.9806005,-117.3754942,2015,01,1545
394976, AZ,Phoenix,33.4483771,-112.0740373,2015,01,1063
395078, WA,Seattle,47.6062095,-122.3320708,2015,01,1509
394865, MN,Minneapolis-St Paul,44.9374831,-93.20099979999999,2015,01,1274
395056, CA,San Diego,32.715738,-117.1610838,2015,01,1827
395121, MO,St. Louis,38.6270025,-90.19940419999999,2015,01,992
395148, FL,Tampa,27.950575,-82.4571776,2015,01,1195
394358, MD,Baltimore,39.2903848,-76.6121893,2015,01,1585
394530, CO,Denver,39.7392358,-104.990251,2015,01,1414
394982, PA,Pittsburgh,40.44062479999999,-79.9958864,2015,01,1039
394998, OR,Portland,45.5051064,-122.6750261,2015,01,1304
394458, NC,Charlotte,35.2270869,-80.8431267,2015,01,1191
395045, CA,Sacramento,38.5815719,-121.4943996,2015,01,1312
395055, TX,San Antonio,29.4241219,-98.49362819999999,2015,01,1123
394943, FL,Orlando,28.5383355,-81.3792365,2015,01,1269
394466, OH,Cincinnati,39.1031182,-84.5120196,2015,01,1019
394475, OH,Cleveland,41.49932,-81.6943605,2015,01,1019
394735, MO,Kansas City,39.0997265,-94.5785667,2015,01,998
394775, NV,Las Vegas,36.1699412,-115.1398296,2015,01,1075
394492, OH,Columbus,39.9611755,-82.99879419999999,2015,01,1059
394705, IN,Indianapolis,39.768403,-86.158068,2015,01,1067
395059, CA,San Jose,37.3382082,-121.8863286,2015,01,2605
394355, TX,Austin,30.267153,-97.7430608,2015,01,1323
395194, VA,Virginia Beach,36.8529263,-75.97798499999999,2015,01,1219
394902, TN,Nashville,36.1626638,-86.7816016,2015,01,1291
395005, RI,Providence,41.8239891,-71.4128343,2015,01,1227
394862, WI,Milwaukee,43.0389025,-87.9064736,2015,01,1033
394714, FL,Jacksonville,30.3321838,-81.65565099999999,2015,01,1111
394849, TN,Memphis,35.1495343,-90.0489801,2015,01,1137
394935, OK,Oklahoma City,35.4675602,-97.5164276,2015,01,1001
394807, KY,Louisville-Jefferson County,38.2526647,-85.7584557,2015,01,864
394669, CT,Hartford,41.7658043,-72.6733723,2015,01,1210
395022, VA,Richmond,37.5407246,-77.4360481,2015,01,1109
394910, LA,New Orleans,29.95106579999999,-90.0715323,2015,01,1141
394425, NY,Buffalo,42.88644679999999,-78.8783689,2015,01,929
395012, NC,Raleigh,35.7795897,-78.6381787,2015,01,1266
394388, AL,Birmingham,33.5185892,-86.8103567,2015,01,994
395053, UT,Salt Lake City,40.7607793,-111.8910474,2015,01,1127
395031, NY,Rochester,43.15657789999999,-77.6088465,2015,01,978
394640, MI,Grand Rapids,42.9633599,-85.6680863,2015,01,930
395167, AZ,Tucson,32.2226066,-110.9747108,2015,01,973
753924, HI,Urban Honolulu,21.2765308,-157.8257819,2015,01,1918
395169, OK,Tulsa,36.1539816,-95.99277500000001,2015,01,1018
394619, CA,Fresno,36.7377981,-119.7871247,2015,01,1174
395238, MA,Worcester,42.2625932,-71.8022934,2015,01,1095
394415, CT,Stamford,41.0534302,-73.5387341,2015,01,1903
394312, NM,Albuquerque,35.0843859,-106.650422,2015,01,1006
394308, NY,Albany,42.6525793,-73.7562317,2015,01,1101
394938, NE,Omaha,41.2565369,-95.9345034,2015,01,1032
394908, CT,New Haven,41.308274,-72.9278835,2015,01,1272
394357, CA,Bakersfield,35.3732921,-119.0187125,2015,01,1063
394753, TN,Knoxville,35.9606384,-83.9207392,2015,01,1071
394653, SC,Greenville,34.85261759999999,-82.3940104,2015,01,1039
394952, CA,Ventura,34.2804923,-119.2945199,2015,01,2197
394318, PA,Allentown,40.6022939,-75.4714098,2015,01,1188
394561, TX,El Paso,31.7618778,-106.4850217,2015,01,1034
394367, LA,Baton Rouge,30.4514677,-91.18714659999999,2015,01,1118
394521, OH,Dayton,39.7589478,-84.1916069,2015,01,832
394486, SC,Columbia,34.0007104,-81.0348144,2015,01,989
394648, NC,Greensboro,36.0726354,-79.7919754,2015,01,1028
394304, OH,Akron,41.0814447,-81.51900529999999,2015,01,789
753906, FL,North Port-Sarasota-Bradenton,27.3959334,-82.5185837,2015,01,1504
394798, AR,Little Rock,34.7464809,-92.28959479999999,2015,01,836
395134, CA,Stockton,37.9577016,-121.2907796,2015,01,1430
394457, SC,Charleston,32.7764749,-79.93105120000001,2015,01,1264
395143, NY,Syracuse,43.0481221,-76.14742439999999,2015,01,904
394484, CO,Colorado Springs,38.8338816,-104.8213634,2015,01,1137
395235, NC,Winston-Salem,36.09985959999999,-80.244216,2015,01,1027
395224, KS,Wichita,37.68717609999999,-97.33005299999999,2015,01,778
395115, MA,Springfield,42.1014831,-72.589811,2015,01,1180
394440, FL,Fort Myers,26.640628,-81.8723084,2015,01,1278
394399, ID,Boise City,43.6150186,-116.2023137,2015,01,940
395160, OH,Toledo,41.6528052,-83.5378674,2015,01,785
394816, WI,Madison,43.0730517,-89.4012302,2015,01,1143
394766, FL,Lakeland,28.0394654,-81.9498042,2015,01,1081
394931, UT,Ogden,41.223,-111.9738304,2015,01,1004
394528, FL,Daytona Beach,29.2108147,-81.0228331,2015,01,1066
394531, IA,Des Moines,41.5868353,-93.6249593,2015,01,1079
394711, MS,Jackson,32.2987573,-90.1848103,2015,01,1184
395245, OH,Youngstown,41.0997803,-80.6495194,2015,01,622
394352, GA,Augusta,33.4734978,-82.0105148,2015,01,962
395075, PA,Scranton,41.408969,-75.66241219999999,2015,01,741
394666, PA,Harrisburg,40.2731911,-76.8867008,2015,01,1000
394957, FL,Melbourne,28.0836269,-80.60810889999999,2015,01,1063
394460, TN,Chattanooga,35.0456297,-85.3096801,2015,01,1028
395113, WA,Spokane,47.6587802,-117.4260465,2015,01,965
395006, UT,Provo,40.2338438,-111.6585337,2015,01,1049
394549, NC,Durham,35.9940329,-78.898619,2015,01,1176
394995, FL,Port St. Lucie,27.2730492,-80.3582261,2015,01,1286
394602, CO,Fort Collins,40.5852602,-105.084423,2015,01,1342
394405, CO,Boulder,40.0149856,-105.2705456,2015,01,1647
394645, CO,Greeley,40.4233142,-104.7091322,2015,01,1314
394623, GA,Gainesville,34.2978794,-83.8240663,2015,01,1024
102001,,United States,37.09024,-95.712891,2015,02,1464
394913, NY,New York,40.7127753,-74.0059728,2015,02,2527
753899, CA,Los Angeles-Long Beach-Anaheim,34.0522166,-118.2436619,2015,02,2036
394463, IL,Chicago,41.8781136,-87.6297982,2015,02,1577
394514, TX,Dallas-Fort Worth,32.7078751,-96.9209135,2015,02,1291
394974, PA,Philadelphia,39.9525839,-75.1652215,2015,02,1392
394692, TX,Houston,29.7604267,-95.3698028,2015,02,1367
395209, DC,Washington,38.9071923,-77.0368707,2015,02,1935
394856, FL,Miami-Fort Lauderdale,26.3013917,-80.6326916,2015,02,1662
394347, GA,Atlanta,33.7489954,-84.3879824,2015,02,1199
394404, MA,Boston,42.3600825,-71.0588801,2015,02,2097
395057, CA,San Francisco,37.7749295,-122.4194155,2015,02,2654
394532, MI,Detroit,42.331427,-83.0457538,2015,02,1081
395025, CA,Riverside,33.9806005,-117.3754942,2015,02,1551
394976, AZ,Phoenix,33.4483771,-112.0740373,2015,02,1069
395078, WA,Seattle,47.6062095,-122.3320708,2015,02,1518
394865, MN,Minneapolis-St Paul,44.9374831,-93.20099979999999,2015,02,1278
395056, CA,San Diego,32.715738,-117.1610838,2015,02,1837
395121, MO,St. Louis,38.6270025,-90.19940419999999,2015,02,994
395148, FL,Tampa,27.950575,-82.4571776,2015,02,1200
394358, MD,Baltimore,39.2903848,-76.6121893,2015,02,1588
394530, CO,Denver,39.7392358,-104.990251,2015,02,1427
394982, PA,Pittsburgh,40.44062479999999,-79.9958864,2015,02,1041
394998, OR,Portland,45.5051064,-122.6750261,2015,02,1316
394458, NC,Charlotte,35.2270869,-80.8431267,2015,02,1197
395045, CA,Sacramento,38.5815719,-121.4943996,2015,02,1320
395055, TX,San Antonio,29.4241219,-98.49362819999999,2015,02,1128
394943, FL,Orlando,28.5383355,-81.3792365,2015,02,1274
394466, OH,Cincinnati,39.1031182,-84.5120196,2015,02,1022
394475, OH,Cleveland,41.49932,-81.6943605,2015,02,1022
394735, MO,Kansas City,39.0997265,-94.5785667,2015,02,1000
394775, NV,Las Vegas,36.1699412,-115.1398296,2015,02,1079
394492, OH,Columbus,39.9611755,-82.99879419999999,2015,02,1063
394705, IN,Indianapolis,39.768403,-86.158068,2015,02,1069
395059, CA,San Jose,37.3382082,-121.8863286,2015,02,2632
394355, TX,Austin,30.267153,-97.7430608,2015,02,1329
395194, VA,Virginia Beach,36.8529263,-75.97798499999999,2015,02,1221
394902, TN,Nashville,36.1626638,-86.7816016,2015,02,1296
395005, RI,Providence,41.8239891,-71.4128343,2015,02,1232
394862, WI,Milwaukee,43.0389025,-87.9064736,2015,02,1036
394714, FL,Jacksonville,30.3321838,-81.65565099999999,2015,02,1114
394849, TN,Memphis,35.1495343,-90.0489801,2015,02,1139
394935, OK,Oklahoma City,35.4675602,-97.5164276,2015,02,1003
394807, KY,Louisville-Jefferson County,38.2526647,-85.7584557,2015,02,866
394669, CT,Hartford,41.7658043,-72.6733723,2015,02,1213
395022, VA,Richmond,37.5407246,-77.4360481,2015,02,1112
394910, LA,New Orleans,29.95106579999999,-90.0715323,2015,02,1143
394425, NY,Buffalo,42.88644679999999,-78.8783689,2015,02,933
395012, NC,Raleigh,35.7795897,-78.6381787,2015,02,1270
394388, AL,Birmingham,33.5185892,-86.8103567,2015,02,996
395053, UT,Salt Lake City,40.7607793,-111.8910474,2015,02,1130
395031, NY,Rochester,43.15657789999999,-77.6088465,2015,02,980
394640, MI,Grand Rapids,42.9633599,-85.6680863,2015,02,935
395167, AZ,Tucson,32.2226066,-110.9747108,2015,02,975
753924, HI,Urban Honolulu,21.2765308,-157.8257819,2015,02,1928
395169, OK,Tulsa,36.1539816,-95.99277500000001,2015,02,1020
394619, CA,Fresno,36.7377981,-119.7871247,2015,02,1177
395238, MA,Worcester,42.2625932,-71.8022934,2015,02,1099
394415, CT,Stamford,41.0534302,-73.5387341,2015,02,1909
394312, NM,Albuquerque,35.0843859,-106.650422,2015,02,1008
394308, NY,Albany,42.6525793,-73.7562317,2015,02,1102
394938, NE,Omaha,41.2565369,-95.9345034,2015,02,1036
394908, CT,New Haven,41.308274,-72.9278835,2015,02,1275
394357, CA,Bakersfield,35.3732921,-119.0187125,2015,02,1065
394753, TN,Knoxville,35.9606384,-83.9207392,2015,02,1074
394653, SC,Greenville,34.85261759999999,-82.3940104,2015,02,1044
394952, CA,Ventura,34.2804923,-119.2945199,2015,02,2207
394318, PA,Allentown,40.6022939,-75.4714098,2015,02,1190
394561, TX,El Paso,31.7618778,-106.4850217,2015,02,1035
394367, LA,Baton Rouge,30.4514677,-91.18714659999999,2015,02,1121
394521, OH,Dayton,39.7589478,-84.1916069,2015,02,834
394486, SC,Columbia,34.0007104,-81.0348144,2015,02,990
394648, NC,Greensboro,36.0726354,-79.7919754,2015,02,1031
394304, OH,Akron,41.0814447,-81.51900529999999,2015,02,791
753906, FL,North Port-Sarasota-Bradenton,27.3959334,-82.5185837,2015,02,1512
394798, AR,Little Rock,34.7464809,-92.28959479999999,2015,02,837
395134, CA,Stockton,37.9577016,-121.2907796,2015,02,1439
394457, SC,Charleston,32.7764749,-79.93105120000001,2015,02,1271
395143, NY,Syracuse,43.0481221,-76.14742439999999,2015,02,905
394484, CO,Colorado Springs,38.8338816,-104.8213634,2015,02,1143
395235, NC,Winston-Salem,36.09985959999999,-80.244216,2015,02,1030
395224, KS,Wichita,37.68717609999999,-97.33005299999999,2015,02,779
395115, MA,Springfield,42.1014831,-72.589811,2015,02,1182
394440, FL,Fort Myers,26.640628,-81.8723084,2015,02,1291
394399, ID,Boise City,43.6150186,-116.2023137,2015,02,944
395160, OH,Toledo,41.6528052,-83.5378674,2015,02,787
394816, WI,Madison,43.0730517,-89.4012302,2015,02,1147
394766, FL,Lakeland,28.0394654,-81.9498042,2015,02,1085
394931, UT,Ogden,41.223,-111.9738304,2015,02,1007
394528, FL,Daytona Beach,29.2108147,-81.0228331,2015,02,1072
394531, IA,Des Moines,41.5868353,-93.6249593,2015,02,1080
394711, MS,Jackson,32.2987573,-90.1848103,2015,02,1185
395245, OH,Youngstown,41.0997803,-80.6495194,2015,02,623
394352, GA,Augusta,33.4734978,-82.0105148,2015,02,964
395075, PA,Scranton,41.408969,-75.66241219999999,2015,02,743
394666, PA,Harrisburg,40.2731911,-76.8867008,2015,02,1003
394957, FL,Melbourne,28.0836269,-80.60810889999999,2015,02,1070
394460, TN,Chattanooga,35.0456297,-85.3096801,2015,02,1032
395113, WA,Spokane,47.6587802,-117.4260465,2015,02,970
395006, UT,Provo,40.2338438,-111.6585337,2015,02,1053
394549, NC,Durham,35.9940329,-78.898619,2015,02,1179
394995, FL,Port St. Lucie,27.2730492,-80.3582261,2015,02,1292
394602, CO,Fort Collins,40.5852602,-105.084423,2015,02,1350
394405, CO,Boulder,40.0149856,-105.2705456,2015,02,1658
394645, CO,Greeley,40.4233142,-104.7091322,2015,02,1323
394623, GA,Gainesville,34.2978794,-83.8240663,2015,02,1032
102001,,United States,37.09024,-95.712891,2015,03,1469
394913, NY,New York,40.7127753,-74.0059728,2015,03,2537
753899, CA,Los Angeles-Long Beach-Anaheim,34.0522166,-118.2436619,2015,03,2047
394463, IL,Chicago,41.8781136,-87.6297982,2015,03,1581
394514, TX,Dallas-Fort Worth,32.7078751,-96.9209135,2015,03,1297
394974, PA,Philadelphia,39.9525839,-75.1652215,2015,03,1396
394692, TX,Houston,29.7604267,-95.3698028,2015,03,1371
395209, DC,Washington,38.9071923,-77.0368707,2015,03,1938
394856, FL,Miami-Fort Lauderdale,26.3013917,-80.6326916,2015,03,1670
394347, GA,Atlanta,33.7489954,-84.3879824,2015,03,1205
394404, MA,Boston,42.3600825,-71.0588801,2015,03,2103
395057, CA,San Francisco,37.7749295,-122.4194155,2015,03,2683
394532, MI,Detroit,42.331427,-83.0457538,2015,03,1083
395025, CA,Riverside,33.9806005,-117.3754942,2015,03,1558
394976, AZ,Phoenix,33.4483771,-112.0740373,2015,03,1074
395078, WA,Seattle,47.6062095,-122.3320708,2015,03,1528
394865, MN,Minneapolis-St Paul,44.9374831,-93.20099979999999,2015,03,1282
395056, CA,San Diego,32.715738,-117.1610838,2015,03,1848
395121, MO,St. Louis,38.6270025,-90.19940419999999,2015,03,996
395148, FL,Tampa,27.950575,-82.4571776,2015,03,1205
394358, MD,Baltimore,39.2903848,-76.6121893,2015,03,1590
394530, CO,Denver,39.7392358,-104.990251,2015,03,1439
394982, PA,Pittsburgh,40.44062479999999,-79.9958864,2015,03,1042
394998, OR,Portland,45.5051064,-122.6750261,2015,03,1328
394458, NC,Charlotte,35.2270869,-80.8431267,2015,03,1202
395045, CA,Sacramento,38.5815719,-121.4943996,2015,03,1327
395055, TX,San Antonio,29.4241219,-98.49362819999999,2015,03,1132
394943, FL,Orlando,28.5383355,-81.3792365,2015,03,1279
394466, OH,Cincinnati,39.1031182,-84.5120196,2015,03,1026
394475, OH,Cleveland,41.49932,-81.6943605,2015,03,1026
394735, MO,Kansas City,39.0997265,-94.5785667,2015,03,1002
394775, NV,Las Vegas,36.1699412,-115.1398296,2015,03,1083
394492, OH,Columbus,39.9611755,-82.99879419999999,2015,03,1067
394705, IN,Indianapolis,39.768403,-86.158068,2015,03,1072
395059, CA,San Jose,37.3382082,-121.8863286,2015,03,2659
394355, TX,Austin,30.267153,-97.7430608,2015,03,1335
395194, VA,Virginia Beach,36.8529263,-75.97798499999999,2015,03,1223
394902, TN,Nashville,36.1626638,-86.7816016,2015,03,1302
395005, RI,Providence,41.8239891,-71.4128343,2015,03,1237
394862, WI,Milwaukee,43.0389025,-87.9064736,2015,03,1038
394714, FL,Jacksonville,30.3321838,-81.65565099999999,2015,03,1116
394849, TN,Memphis,35.1495343,-90.0489801,2015,03,1140
394935, OK,Oklahoma City,35.4675602,-97.5164276,2015,03,1004
394807, KY,Louisville-Jefferson County,38.2526647,-85.7584557,2015,03,869
394669, CT,Hartford,41.7658043,-72.6733723,2015,03,1216
395022, VA,Richmond,37.5407246,-77.4360481,2015,03,1114
394910, LA,New Orleans,29.95106579999999,-90.0715323,2015,03,1146
394425, NY,Buffalo,42.88644679999999,-78.8783689,2015,03,938
395012, NC,Raleigh,35.7795897,-78.6381787,2015,03,1275
394388, AL,Birmingham,33.5185892,-86.8103567,2015,03,997
395053, UT,Salt Lake City,40.7607793,-111.8910474,2015,03,1134
395031, NY,Rochester,43.15657789999999,-77.6088465,2015,03,983
394640, MI,Grand Rapids,42.9633599,-85.6680863,2015,03,941
395167, AZ,Tucson,32.2226066,-110.9747108,2015,03,977
753924, HI,Urban Honolulu,21.2765308,-157.8257819,2015,03,1939
395169, OK,Tulsa,36.1539816,-95.99277500000001,2015,03,1023
394619, CA,Fresno,36.7377981,-119.7871247,2015,03,1181
395238, MA,Worcester,42.2625932,-71.8022934,2015,03,1103
394415, CT,Stamford,41.0534302,-73.5387341,2015,03,1914
394312, NM,Albuquerque,35.0843859,-106.650422,2015,03,1011
394308, NY,Albany,42.6525793,-73.7562317,2015,03,1103
394938, NE,Omaha,41.2565369,-95.9345034,2015,03,1040
394908, CT,New Haven,41.308274,-72.9278835,2015,03,1278
394357, CA,Bakersfield,35.3732921,-119.0187125,2015,03,1068
394753, TN,Knoxville,35.9606384,-83.9207392,2015,03,1076
394653, SC,Greenville,34.85261759999999,-82.3940104,2015,03,1049
394952, CA,Ventura,34.2804923,-119.2945199,2015,03,2217
394318, PA,Allentown,40.6022939,-75.4714098,2015,03,1192
394561, TX,El Paso,31.7618778,-106.4850217,2015,03,1035
394367, LA,Baton Rouge,30.4514677,-91.18714659999999,2015,03,1124
394521, OH,Dayton,39.7589478,-84.1916069,2015,03,836
394486, SC,Columbia,34.0007104,-81.0348144,2015,03,990
394648, NC,Greensboro,36.0726354,-79.7919754,2015,03,1033
394304, OH,Akron,41.0814447,-81.51900529999999,2015,03,793
753906, FL,North Port-Sarasota-Bradenton,27.3959334,-82.5185837,2015,03,1521
394798, AR,Little Rock,34.7464809,-92.28959479999999,2015,03,837
395134, CA,Stockton,37.9577016,-121.2907796,2015,03,1448
394457, SC,Charleston,32.7764749,-79.93105120000001,2015,03,1277
395143, NY,Syracuse,43.0481221,-76.14742439999999,2015,03,906
394484, CO,Colorado Springs,38.8338816,-104.8213634,2015,03,1149
395235, NC,Winston-Salem,36.09985959999999,-80.244216,2015,03,1033
395224, KS,Wichita,37.68717609999999,-97.33005299999999,2015,03,779
395115, MA,Springfield,42.1014831,-72.589811,2015,03,1184
394440, FL,Fort Myers,26.640628,-81.8723084,2015,03,1304
394399, ID,Boise City,43.6150186,-116.2023137,2015,03,949
395160, OH,Toledo,41.6528052,-83.5378674,2015,03,788
394816, WI,Madison,43.0730517,-89.4012302,2015,03,1150
394766, FL,Lakeland,28.0394654,-81.9498042,2015,03,1089
394931, UT,Ogden,41.223,-111.9738304,2015,03,1011
394528, FL,Daytona Beach,29.2108147,-81.0228331,2015,03,1078
394531, IA,Des Moines,41.5868353,-93.6249593,2015,03,1082
394711, MS,Jackson,32.2987573,-90.1848103,2015,03,1186
395245, OH,Youngstown,41.0997803,-80.6495194,2015,03,623
394352, GA,Augusta,33.4734978,-82.0105148,2015,03,966
395075, PA,Scranton,41.408969,-75.66241219999999,2015,03,745
394666, PA,Harrisburg,40.2731911,-76.8867008,2015,03,1007
394957, FL,Melbourne,28.0836269,-80.60810889999999,2015,03,1077
394460, TN,Chattanooga,35.0456297,-85.3096801,2015,03,1036
395113, WA,Spokane,47.6587802,-117.4260465,2015,03,975
395006, UT,Provo,40.2338438,-111.6585337,2015,03,1058
394549, NC,Durham,35.9940329,-78.898619,2015,03,1183
394995, FL,Port St. Lucie,27.2730492,-80.3582261,2015,03,1297
394602, CO,Fort Collins,40.5852602,-105.084423,2015,03,1359
394405, CO,Boulder,40.0149856,-105.2705456,2015,03,1670
394645, CO,Greeley,40.4233142,-104.7091322,2015,03,1333
394623, GA,Gainesville,34.2978794,-83.8240663,2015,03,1039
102001,,United States,37.09024,-95.712891,2015,04,1475
394913, NY,New York,40.7127753,-74.0059728,2015,04,2546
753899, CA,Los Angeles-Long Beach-Anaheim,34.0522166,-118.2436619,2015,04,2059
394463, IL,Chicago,41.8781136,-87.6297982,2015,04,1584
394514, TX,Dallas-Fort Worth,32.7078751,-96.9209135,2015,04,1303
394974, PA,Philadelphia,39.9525839,-75.1652215,2015,04,1399
394692, TX,Houston,29.7604267,-95.3698028,2015,04,1375
395209, DC,Washington,38.9071923,-77.0368707,2015,04,1940
394856, FL,Miami-Fort Lauderdale,26.3013917,-80.6326916,2015,04,1678
394347, GA,Atlanta,33.7489954,-84.3879824,2015,04,1210
394404, MA,Boston,42.3600825,-71.0588801,2015,04,2109
395057, CA,San Francisco,37.7749295,-122.4194155,2015,04,2711
394532, MI,Detroit,42.331427,-83.0457538,2015,04,1086
395025, CA,Riverside,33.9806005,-117.3754942,2015,04,1565
394976, AZ,Phoenix,33.4483771,-112.0740373,2015,04,1080
395078, WA,Seattle,47.6062095,-122.3320708,2015,04,1538
394865, MN,Minneapolis-St Paul,44.9374831,-93.20099979999999,2015,04,1286
395056, CA,San Diego,32.715738,-117.1610838,2015,04,1858
395121, MO,St. Louis,38.6270025,-90.19940419999999,2015,04,998
395148, FL,Tampa,27.950575,-82.4571776,2015,04,1210
394358, MD,Baltimore,39.2903848,-76.6121893,2015,04,1593
394530, CO,Denver,39.7392358,-104.990251,2015,04,1451
394982, PA,Pittsburgh,40.44062479999999,-79.9958864,2015,04,1043
394998, OR,Portland,45.5051064,-122.6750261,2015,04,1340
394458, NC,Charlotte,35.2270869,-80.8431267,2015,04,1207
395045, CA,Sacramento,38.5815719,-121.4943996,2015,04,1334
395055, TX,San Antonio,29.4241219,-98.49362819999999,2015,04,1136
394943, FL,Orlando,28.5383355,-81.3792365,2015,04,1284
394466, OH,Cincinnati,39.1031182,-84.5120196,2015,04,1029
394475, OH,Cleveland,41.49932,-81.6943605,2015,04,1030
394735, MO,Kansas City,39.0997265,-94.5785667,2015,04,1005
394775, NV,Las Vegas,36.1699412,-115.1398296,2015,04,1086
394492, OH,Columbus,39.9611755,-82.99879419999999,2015,04,1071
394705, IN,Indianapolis,39.768403,-86.158068,2015,04,1074
395059, CA,San Jose,37.3382082,-121.8863286,2015,04,2686
394355, TX,Austin,30.267153,-97.7430608,2015,04,1341
395194, VA,Virginia Beach,36.8529263,-75.97798499999999,2015,04,1224
394902, TN,Nashville,36.1626638,-86.7816016,2015,04,1308
395005, RI,Providence,41.8239891,-71.4128343,2015,04,1242
394862, WI,Milwaukee,43.0389025,-87.9064736,2015,04,1041
394714, FL,Jacksonville,30.3321838,-81.65565099999999,2015,04,1119
394849, TN,Memphis,35.1495343,-90.0489801,2015,04,1142
394935, OK,Oklahoma City,35.4675602,-97.5164276,2015,04,1006
394807, KY,Louisville-Jefferson County,38.2526647,-85.7584557,2015,04,872
394669, CT,Hartford,41.7658043,-72.6733723,2015,04,1219
395022, VA,Richmond,37.5407246,-77.4360481,2015,04,1116
